stateFips,stateName,countyFips,countyName,date,totalGrade,visitationGrade,encountersGrade,travelDistanceGrade
02,Alaska,02020,Anchorage Municipality,2020-04-19,B-,B,B,C
02,Alaska,02020,Anchorage Municipality,2020-04-18,B-,A,B,D
02,Alaska,02020,Anchorage Municipality,2020-04-17,B-,B,B,C
02,Alaska,02020,Anchorage Municipality,2020-04-16,C+,C,B,C
02,Alaska,02020,Anchorage Municipality,2020-04-15,C+,C,B,C
02,Alaska,02020,Anchorage Municipality,2020-04-14,C+,C,B,C
02,Alaska,02020,Anchorage Municipality,2020-04-13,C-,F,B,C
02,Alaska,02020,Anchorage Municipality,2020-04-12,A-,A,A,B
02,Alaska,02020,Anchorage Municipality,2020-04-11,C,D,B,C
02,Alaska,02020,Anchorage Municipality,2020-04-10,C,D,B,C
02,Alaska,02020,Anchorage Municipality,2020-04-09,C,D,B,C
02,Alaska,02020,Anchorage Municipality,2020-04-08,C,F,B,B
02,Alaska,02020,Anchorage Municipality,2020-04-07,C-,F,B,C
02,Alaska,02020,Anchorage Municipality,2020-04-06,C,D,B,C
02,Alaska,02020,Anchorage Municipality,2020-04-05,B,B,B,B
02,Alaska,02020,Anchorage Municipality,2020-04-04,B-,B,B,C
02,Alaska,02020,Anchorage Municipality,2020-04-03,C-,F,B,C
02,Alaska,02020,Anchorage Municipality,2020-04-02,C+,D,B,B
02,Alaska,02020,Anchorage Municipality,2020-04-01,C-,F,B,C
02,Alaska,02020,Anchorage Municipality,2020-03-31,C-,F,B,C
02,Alaska,02020,Anchorage Municipality,2020-03-30,C-,F,B,C
02,Alaska,02020,Anchorage Municipality,2020-03-29,B-,C,B,B
02,Alaska,02020,Anchorage Municipality,2020-03-28,C+,C,C,B
02,Alaska,02020,Anchorage Municipality,2020-03-27,D+,F,C,C
02,Alaska,02020,Anchorage Municipality,2020-03-26,D+,F,C,C
02,Alaska,02020,Anchorage Municipality,2020-03-25,D+,F,C,C
02,Alaska,02020,Anchorage Municipality,2020-03-24,D+,F,C,C
02,Alaska,02020,Anchorage Municipality,2020-03-23,D+,F,C,C
02,Alaska,02020,Anchorage Municipality,2020-03-22,D+,F,C,C
02,Alaska,02020,Anchorage Municipality,2020-03-21,C+,C,B,C
02,Alaska,02020,Anchorage Municipality,2020-03-20,D,F,D,C
02,Alaska,02020,Anchorage Municipality,2020-03-19,D,F,D,C
02,Alaska,02020,Anchorage Municipality,2020-03-18,F,F,D,F
02,Alaska,02020,Anchorage Municipality,2020-03-17,F,F,D,F
02,Alaska,02020,Anchorage Municipality,2020-03-16,F,F,D,F
02,Alaska,02020,Anchorage Municipality,2020-03-15,F,F,D,F
02,Alaska,02020,Anchorage Municipality,2020-03-14,F,F,D,F
02,Alaska,02020,Anchorage Municipality,2020-03-13,F,F,D,F
02,Alaska,02020,Anchorage Municipality,2020-03-12,F,F,D,F
02,Alaska,02020,Anchorage Municipality,2020-03-11,F,F,F,F
02,Alaska,02020,Anchorage Municipality,2020-03-10,F,F,D,F
02,Alaska,02020,Anchorage Municipality,2020-03-09,F,F,D,F
02,Alaska,02020,Anchorage Municipality,2020-03-08,F,F,D,F
02,Alaska,02020,Anchorage Municipality,2020-03-07,F,F,F,F
02,Alaska,02020,Anchorage Municipality,2020-03-06,F,F,F,F
02,Alaska,02020,Anchorage Municipality,2020-03-05,F,F,F,F
02,Alaska,02020,Anchorage Municipality,2020-03-04,F,F,F,F
02,Alaska,02020,Anchorage Municipality,2020-03-03,F,F,F,F
02,Alaska,02020,Anchorage Municipality,2020-03-02,F,F,F,F
02,Alaska,02020,Anchorage Municipality,2020-03-01,F,F,D,F
02,Alaska,02020,Anchorage Municipality,2020-02-29,F,F,F,F
02,Alaska,02020,Anchorage Municipality,2020-02-28,F,F,F,F
02,Alaska,02020,Anchorage Municipality,2020-02-27,F,F,F,F
02,Alaska,02020,Anchorage Municipality,2020-02-26,F,F,F,F
02,Alaska,02020,Anchorage Municipality,2020-02-25,F,F,F,F
02,Alaska,02020,Anchorage Municipality,2020-02-24,F,F,F,F
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-04-19,C,,A,F
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-04-18,B-,,A,D
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-04-17,C,,A,F
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-04-16,B-,,A,D
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-04-15,B-,,A,D
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-04-14,A-,,A,B
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-04-13,B,,A,C
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-04-12,A-,,A,B
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-04-11,B-,,A,D
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-04-10,B-,,A,D
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-04-09,B,,A,C
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-04-08,B,,A,C
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-04-07,A-,,A,B
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-04-06,B,,A,C
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-04-05,C,,A,F
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-04-04,B,,A,C
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-04-03,B-,,A,D
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-04-02,B,,A,C
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-04-01,B,,A,C
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-03-31,B-,,A,D
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-03-30,C,,A,F
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-03-29,B-,,A,D
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-03-28,C,,A,F
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-03-27,C,,A,F
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-03-26,A-,,A,B
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-03-25,B,,A,C
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-03-24,B-,,A,D
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-03-23,B,,A,C
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-03-22,B,,A,C
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-03-21,A-,,A,B
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-03-20,C,,A,F
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-03-19,B-,,A,D
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-03-18,C,,A,F
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-03-17,A-,,A,B
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-03-16,C,,A,F
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-03-15,C,,A,F
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-03-14,A-,,A,B
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-03-13,C,,A,F
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-03-12,B-,,A,D
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-03-11,C,,A,F
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-03-10,A-,,A,B
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-03-09,A-,,A,B
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-03-08,A-,,A,B
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-03-07,A-,,A,B
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-03-06,B-,,A,D
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-03-05,C,,A,F
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-03-04,B,,A,C
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-03-03,B-,,A,D
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-03-02,B-,,A,D
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-03-01,C,,A,F
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-02-29,A-,,A,B
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-02-28,C,,A,F
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-02-27,C,,A,F
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-02-26,C,,A,F
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-02-25,C,,A,F
02,Alaska,02198,Prince of Wales-Hyder Census Area,2020-02-24,C,,A,F
02,Alaska,02016,Aleutians West Census Area,2020-04-19,A,,A,A
02,Alaska,02016,Aleutians West Census Area,2020-04-18,A,,A,A
02,Alaska,02016,Aleutians West Census Area,2020-04-17,A,,A,A
02,Alaska,02016,Aleutians West Census Area,2020-04-16,C,,A,F
02,Alaska,02016,Aleutians West Census Area,2020-04-15,A,,A,A
02,Alaska,02016,Aleutians West Census Area,2020-04-14,A,,A,A
02,Alaska,02016,Aleutians West Census Area,2020-04-13,A,,A,A
02,Alaska,02016,Aleutians West Census Area,2020-04-12,A,,A,A
02,Alaska,02016,Aleutians West Census Area,2020-04-11,C,,A,F
02,Alaska,02016,Aleutians West Census Area,2020-04-10,A,,A,A
02,Alaska,02016,Aleutians West Census Area,2020-04-09,C,,A,F
02,Alaska,02016,Aleutians West Census Area,2020-04-08,C,,A,F
02,Alaska,02016,Aleutians West Census Area,2020-04-07,A,,A,A
02,Alaska,02016,Aleutians West Census Area,2020-04-06,A,,A,A
02,Alaska,02016,Aleutians West Census Area,2020-04-05,A,,A,A
02,Alaska,02016,Aleutians West Census Area,2020-04-04,C,,A,F
02,Alaska,02016,Aleutians West Census Area,2020-04-03,A,,A,A
02,Alaska,02016,Aleutians West Census Area,2020-04-02,A,,A,A
02,Alaska,02016,Aleutians West Census Area,2020-04-01,A,,A,A
02,Alaska,02016,Aleutians West Census Area,2020-03-31,C,,A,F
02,Alaska,02016,Aleutians West Census Area,2020-03-30,C,,A,F
02,Alaska,02016,Aleutians West Census Area,2020-03-29,A-,,A,B
02,Alaska,02016,Aleutians West Census Area,2020-03-28,C,,A,F
02,Alaska,02016,Aleutians West Census Area,2020-03-27,C,,A,F
02,Alaska,02016,Aleutians West Census Area,2020-03-26,C,,A,F
02,Alaska,02016,Aleutians West Census Area,2020-03-25,A,,A,A
02,Alaska,02016,Aleutians West Census Area,2020-03-24,B,,A,C
02,Alaska,02016,Aleutians West Census Area,2020-03-23,A,,A,A
02,Alaska,02016,Aleutians West Census Area,2020-03-22,B,,A,C
02,Alaska,02016,Aleutians West Census Area,2020-03-21,B-,,A,D
02,Alaska,02016,Aleutians West Census Area,2020-03-20,A-,,A,B
02,Alaska,02016,Aleutians West Census Area,2020-03-19,C,,A,F
02,Alaska,02016,Aleutians West Census Area,2020-03-18,C,,A,F
02,Alaska,02016,Aleutians West Census Area,2020-03-17,B,,A,C
02,Alaska,02016,Aleutians West Census Area,2020-03-16,C,,A,F
02,Alaska,02016,Aleutians West Census Area,2020-03-15,C,,A,F
02,Alaska,02016,Aleutians West Census Area,2020-03-14,A-,,A,B
02,Alaska,02016,Aleutians West Census Area,2020-03-13,B-,,A,D
02,Alaska,02016,Aleutians West Census Area,2020-03-12,C,,A,F
02,Alaska,02016,Aleutians West Census Area,2020-03-11,B-,,A,D
02,Alaska,02016,Aleutians West Census Area,2020-03-10,A,,A,A
02,Alaska,02016,Aleutians West Census Area,2020-03-09,A,,A,A
02,Alaska,02016,Aleutians West Census Area,2020-03-08,C,,A,F
02,Alaska,02016,Aleutians West Census Area,2020-03-07,C,,A,F
02,Alaska,02016,Aleutians West Census Area,2020-03-06,C,,A,F
02,Alaska,02016,Aleutians West Census Area,2020-03-05,B-,,A,D
02,Alaska,02016,Aleutians West Census Area,2020-03-04,C,,A,F
02,Alaska,02016,Aleutians West Census Area,2020-03-03,C,,A,F
02,Alaska,02016,Aleutians West Census Area,2020-03-02,C,,A,F
02,Alaska,02016,Aleutians West Census Area,2020-03-01,B-,,A,D
02,Alaska,02016,Aleutians West Census Area,2020-02-29,A-,,A,B
02,Alaska,02016,Aleutians West Census Area,2020-02-28,C,,A,F
02,Alaska,02016,Aleutians West Census Area,2020-02-27,B,,A,C
02,Alaska,02016,Aleutians West Census Area,2020-02-26,C,,A,F
02,Alaska,02016,Aleutians West Census Area,2020-02-25,B,,A,C
02,Alaska,02016,Aleutians West Census Area,2020-02-24,A-,,A,B
02,Alaska,02240,Southeast Fairbanks Census Area,2020-04-19,B,,A,C
02,Alaska,02240,Southeast Fairbanks Census Area,2020-04-18,B,,A,C
02,Alaska,02240,Southeast Fairbanks Census Area,2020-04-17,B-,,A,D
02,Alaska,02240,Southeast Fairbanks Census Area,2020-04-16,C,,A,F
02,Alaska,02240,Southeast Fairbanks Census Area,2020-04-15,C,,A,F
02,Alaska,02240,Southeast Fairbanks Census Area,2020-04-14,C,,A,F
02,Alaska,02240,Southeast Fairbanks Census Area,2020-04-13,B-,,A,D
02,Alaska,02240,Southeast Fairbanks Census Area,2020-04-12,B,,A,C
02,Alaska,02240,Southeast Fairbanks Census Area,2020-04-11,B-,,A,D
02,Alaska,02240,Southeast Fairbanks Census Area,2020-04-10,C,,A,F
02,Alaska,02240,Southeast Fairbanks Census Area,2020-04-09,B-,,A,D
02,Alaska,02240,Southeast Fairbanks Census Area,2020-04-08,B,,A,C
02,Alaska,02240,Southeast Fairbanks Census Area,2020-04-07,B,,A,C
02,Alaska,02240,Southeast Fairbanks Census Area,2020-04-06,B-,,A,D
02,Alaska,02240,Southeast Fairbanks Census Area,2020-04-05,A-,,A,B
02,Alaska,02240,Southeast Fairbanks Census Area,2020-04-04,C,,A,F
02,Alaska,02240,Southeast Fairbanks Census Area,2020-04-03,B-,,A,D
02,Alaska,02240,Southeast Fairbanks Census Area,2020-04-02,B-,,A,D
02,Alaska,02240,Southeast Fairbanks Census Area,2020-04-01,C,,A,F
02,Alaska,02240,Southeast Fairbanks Census Area,2020-03-31,C,,A,F
02,Alaska,02240,Southeast Fairbanks Census Area,2020-03-30,B-,,A,D
02,Alaska,02240,Southeast Fairbanks Census Area,2020-03-29,A-,,A,B
02,Alaska,02240,Southeast Fairbanks Census Area,2020-03-28,A-,,A,B
02,Alaska,02240,Southeast Fairbanks Census Area,2020-03-27,B,,A,C
02,Alaska,02240,Southeast Fairbanks Census Area,2020-03-26,B-,,A,D
02,Alaska,02240,Southeast Fairbanks Census Area,2020-03-25,B,,A,C
02,Alaska,02240,Southeast Fairbanks Census Area,2020-03-24,A-,,A,B
02,Alaska,02240,Southeast Fairbanks Census Area,2020-03-23,C,,A,F
02,Alaska,02240,Southeast Fairbanks Census Area,2020-03-22,B,,A,C
02,Alaska,02240,Southeast Fairbanks Census Area,2020-03-21,C,,A,F
02,Alaska,02240,Southeast Fairbanks Census Area,2020-03-20,B-,,A,D
02,Alaska,02240,Southeast Fairbanks Census Area,2020-03-19,C,,A,F
02,Alaska,02240,Southeast Fairbanks Census Area,2020-03-18,B-,,A,D
02,Alaska,02240,Southeast Fairbanks Census Area,2020-03-17,C,,A,F
02,Alaska,02240,Southeast Fairbanks Census Area,2020-03-16,C,,A,F
02,Alaska,02240,Southeast Fairbanks Census Area,2020-03-15,B,,A,C
02,Alaska,02240,Southeast Fairbanks Census Area,2020-03-14,C,,A,F
02,Alaska,02240,Southeast Fairbanks Census Area,2020-03-13,C,,A,F
02,Alaska,02240,Southeast Fairbanks Census Area,2020-03-12,B,,A,C
02,Alaska,02240,Southeast Fairbanks Census Area,2020-03-11,C,,A,F
02,Alaska,02240,Southeast Fairbanks Census Area,2020-03-10,C,,A,F
02,Alaska,02240,Southeast Fairbanks Census Area,2020-03-09,C,,A,F
02,Alaska,02240,Southeast Fairbanks Census Area,2020-03-08,C,,A,F
02,Alaska,02240,Southeast Fairbanks Census Area,2020-03-07,C,,A,F
02,Alaska,02240,Southeast Fairbanks Census Area,2020-03-06,C,,A,F
02,Alaska,02240,Southeast Fairbanks Census Area,2020-03-05,C,,A,F
02,Alaska,02240,Southeast Fairbanks Census Area,2020-03-04,C,,A,F
02,Alaska,02240,Southeast Fairbanks Census Area,2020-03-03,C,,A,F
02,Alaska,02240,Southeast Fairbanks Census Area,2020-03-02,C,,A,F
02,Alaska,02240,Southeast Fairbanks Census Area,2020-03-01,B-,,A,D
02,Alaska,02240,Southeast Fairbanks Census Area,2020-02-29,C,,A,F
02,Alaska,02240,Southeast Fairbanks Census Area,2020-02-28,C,,A,F
02,Alaska,02240,Southeast Fairbanks Census Area,2020-02-27,C,,A,F
02,Alaska,02240,Southeast Fairbanks Census Area,2020-02-26,C,,A,F
02,Alaska,02240,Southeast Fairbanks Census Area,2020-02-25,B-,,A,D
02,Alaska,02240,Southeast Fairbanks Census Area,2020-02-24,C,,A,F
02,Alaska,02188,Northwest Arctic Borough,2020-04-19,A,,A,A
02,Alaska,02188,Northwest Arctic Borough,2020-04-18,C,,A,F
02,Alaska,02188,Northwest Arctic Borough,2020-04-17,A,,A,A
02,Alaska,02188,Northwest Arctic Borough,2020-04-16,C,,A,F
02,Alaska,02188,Northwest Arctic Borough,2020-04-15,A,,A,A
02,Alaska,02188,Northwest Arctic Borough,2020-04-14,A,,A,A
02,Alaska,02188,Northwest Arctic Borough,2020-04-13,A,,A,A
02,Alaska,02188,Northwest Arctic Borough,2020-04-12,A,,A,A
02,Alaska,02188,Northwest Arctic Borough,2020-04-11,A-,,A,B
02,Alaska,02188,Northwest Arctic Borough,2020-04-10,A,,A,A
02,Alaska,02188,Northwest Arctic Borough,2020-04-09,B,,A,C
02,Alaska,02188,Northwest Arctic Borough,2020-04-08,A,,A,A
02,Alaska,02188,Northwest Arctic Borough,2020-04-07,A,,A,A
02,Alaska,02188,Northwest Arctic Borough,2020-04-06,A-,,A,B
02,Alaska,02188,Northwest Arctic Borough,2020-04-05,A,,A,A
02,Alaska,02188,Northwest Arctic Borough,2020-04-04,B-,,A,D
02,Alaska,02188,Northwest Arctic Borough,2020-04-03,A-,,A,B
02,Alaska,02188,Northwest Arctic Borough,2020-04-02,C,,A,F
02,Alaska,02188,Northwest Arctic Borough,2020-04-01,B,,A,C
02,Alaska,02188,Northwest Arctic Borough,2020-03-31,B,,A,C
02,Alaska,02188,Northwest Arctic Borough,2020-03-30,A,,A,A
02,Alaska,02188,Northwest Arctic Borough,2020-03-29,A,,A,A
02,Alaska,02188,Northwest Arctic Borough,2020-03-28,A,,A,A
02,Alaska,02188,Northwest Arctic Borough,2020-03-27,A,,A,A
02,Alaska,02188,Northwest Arctic Borough,2020-03-26,A,,A,A
02,Alaska,02188,Northwest Arctic Borough,2020-03-25,C,,A,F
02,Alaska,02188,Northwest Arctic Borough,2020-03-24,A,,A,A
02,Alaska,02188,Northwest Arctic Borough,2020-03-23,A,,A,A
02,Alaska,02188,Northwest Arctic Borough,2020-03-22,C,,A,F
02,Alaska,02188,Northwest Arctic Borough,2020-03-21,A,,A,A
02,Alaska,02188,Northwest Arctic Borough,2020-03-20,C,,A,F
02,Alaska,02188,Northwest Arctic Borough,2020-03-19,A,,A,A
02,Alaska,02188,Northwest Arctic Borough,2020-03-18,C,,A,F
02,Alaska,02188,Northwest Arctic Borough,2020-03-17,B-,,A,D
02,Alaska,02188,Northwest Arctic Borough,2020-03-16,B,,A,C
02,Alaska,02188,Northwest Arctic Borough,2020-03-15,C,,A,F
02,Alaska,02188,Northwest Arctic Borough,2020-03-14,C,,A,F
02,Alaska,02188,Northwest Arctic Borough,2020-03-13,C,,A,F
02,Alaska,02188,Northwest Arctic Borough,2020-03-12,A,,A,A
02,Alaska,02188,Northwest Arctic Borough,2020-03-11,B,,A,C
02,Alaska,02188,Northwest Arctic Borough,2020-03-10,C,,A,F
02,Alaska,02188,Northwest Arctic Borough,2020-03-09,A-,,A,B
02,Alaska,02188,Northwest Arctic Borough,2020-03-08,C,,A,F
02,Alaska,02188,Northwest Arctic Borough,2020-03-07,A,,A,A
02,Alaska,02188,Northwest Arctic Borough,2020-03-06,C,,A,F
02,Alaska,02188,Northwest Arctic Borough,2020-03-05,B,,A,C
02,Alaska,02188,Northwest Arctic Borough,2020-03-04,B,,A,C
02,Alaska,02188,Northwest Arctic Borough,2020-03-03,C,,A,F
02,Alaska,02188,Northwest Arctic Borough,2020-03-02,C,,A,F
02,Alaska,02188,Northwest Arctic Borough,2020-03-01,C,,A,F
02,Alaska,02188,Northwest Arctic Borough,2020-02-29,C,,A,F
02,Alaska,02188,Northwest Arctic Borough,2020-02-28,B-,,A,D
02,Alaska,02188,Northwest Arctic Borough,2020-02-27,C,,A,F
02,Alaska,02188,Northwest Arctic Borough,2020-02-26,C,,A,F
02,Alaska,02188,Northwest Arctic Borough,2020-02-25,C,,A,F
02,Alaska,02188,Northwest Arctic Borough,2020-02-24,C,,A,F
02,Alaska,02180,Nome Census Area,2020-04-19,A,,A,A
02,Alaska,02180,Nome Census Area,2020-04-18,A,,A,A
02,Alaska,02180,Nome Census Area,2020-04-17,A,,A,A
02,Alaska,02180,Nome Census Area,2020-04-16,A,,A,A
02,Alaska,02180,Nome Census Area,2020-04-15,A,,A,A
02,Alaska,02180,Nome Census Area,2020-04-14,A,,A,A
02,Alaska,02180,Nome Census Area,2020-04-13,A-,,A,B
02,Alaska,02180,Nome Census Area,2020-04-12,A,,A,A
02,Alaska,02180,Nome Census Area,2020-04-11,A,,A,A
02,Alaska,02180,Nome Census Area,2020-04-10,A,,A,A
02,Alaska,02180,Nome Census Area,2020-04-09,A-,,A,B
02,Alaska,02180,Nome Census Area,2020-04-08,A,,A,A
02,Alaska,02180,Nome Census Area,2020-04-07,A-,,A,B
02,Alaska,02180,Nome Census Area,2020-04-06,A,,A,A
02,Alaska,02180,Nome Census Area,2020-04-05,A,,A,A
02,Alaska,02180,Nome Census Area,2020-04-04,A,,A,A
